t,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz,s3_ax,s3_ay,s3_az,s3_gx,s3_gy,s3_gz,s4_ax,s4_ay,s4_az,s4_gx,s4_gy,s4_gz
0.1923077,2.3599722,-5.9903607,-7.4231553,0.006856921,-0.0029676594,0.008849636,-3.268001,-5.3028855,-7.595731,-0.0011811337,0.00020558831,0.0040078675,-7.8097076,-5.2218556,-2.9875686,0.0073272116,0.0019693777,0.004433331,8.748159,-4.3580513,0.20948699,-0.00381337,0.010170132,-0.0057884874
0.21153846,2.3318481,-5.9237776,-7.447479,-0.0022494593,-4.869911e-05,0.010838498,-3.286259,-5.3080406,-7.545351,0.004358488,-0.013513948,-0.0011608568,-7.8620644,-5.1798124,-2.9116633,0.019427963,-0.003179086,-0.004104113,8.793883,-4.342007,0.2172287,-0.005133287,0.0017768918,0.0054471954
0.23076923,2.325502,-5.961502,-7.4335227,-0.009838558,-0.017797366,0.0027161716,-3.303994,-5.3116965,-7.5230403,-0.004143405,-0.008121825,0.004508182,-7.8164873,-5.060393,-2.803733,0.009951539,0.005517165,-0.007165465,8.796145,-4.324143,0.19677232,-0.0022600805,0.0020281465,-0.0033115267
0.25,2.3407443,-5.975864,-7.4156303,0.0032070854,-0.0075628166,0.010988542,-3.3024647,-5.332145,-7.609861,0.0011901736,-0.011201761,-0.0054686274,-7.772743,-5.0930037,-2.7131302,0.00054520793,0.0019254142,-0.003649729,8.774808,-4.3487215,0.23510112,0.00050212996,-0.010720061,-0.012296465
0.26923078,2.3159509,-5.9443583,-7.42064,-0.004099507,-0.014669736,0.009909457,-3.272226,-5.29464,-7.542066,0.0014329454,-0.0030839613,0.0061058803,-7.7574854,-5.078555,-2.7456913,-0.01127948,0.002560373,-0.0060113403,8.784354,-4.376837,0.21706134,-0.0051168916,-0.011066421,-0.0057272282
0.28846154,2.3100178,-5.9406776,-7.40093,-0.0023656855,-0.0064976285,0.0029473938,-3.2665875,-5.313474,-7.586653,0.012823998,-0.002109826,-0.004224816,-7.867708,-5.181762,-3.0123444,-0.027180498,-0.016182793,-0.023607869,8.750409,-4.368211,0.24384576,-0.009016266,-0.0033207487,-0.009934155
0.30769232,2.30824,-5.9722295,-7.4140224,-0.0013902325,-0.00943523,0.006464436,-3.2790027,-5.3240724,-7.548617,0.012648474,-0.01247841,0.010635568,-7.8142858,-5.2893434,-3.184649,-0.008957861,-0.015499579,-0.014427544,8.78611,-4.3433027,0.2189937,-0.012048902,0.011086433,0.005843242
0.32692307,2.32675,-5.952476,-7.419991,-0.0077261752,-0.009283423,0.007982918,-3.267057,-5.3263645,-7.5289407,0.0055891345,-0.009974518,0.006229358,-7.866644,-5.276178,-3.2331264,0.013386584,-0.0037713486,-0.0043666777,8.801473,-4.353593,0.24723755,-0.010753345,0.013425662,0.007984682
0.34615386,2.2767098,-5.9751644,-7.4146523,-0.010255211,-0.0015367143,0.0048283404,-3.2772698,-5.3385854,-7.5243235,-0.00023030769,0.0013210664,0.0049221935,-7.8497076,-5.188205,-3.025425,0.03739102,0.0014069786,0.011464119,8.812444,-4.343463,0.20395154,-0.01064043,0.00900565,0.020200538
0.3653846,2.3253992,-5.9533315,-7.421682,-0.004723978,-0.011460673,0.0054407516,-3.2713668,-5.352261,-7.5834312,0.003836044,0.00029050725,-0.0013276276,-7.772466,-5.0531945,-2.6295273,0.03294718,-0.0064765317,0.017976308,8.803163,-4.360244,0.26823106,-0.00554442,0.0050388426,0.008138439
0.3846154,2.273959,-5.9696436,-7.416331,0.003396256,-0.015409412,0.0013806588,-3.2787404,-5.3222404,-7.5387235,0.00557317,0.0012656071,-0.005226381,-7.753482,-4.916164,-2.409279,0.0024012134,-0.00057886605,-0.0069786306,8.838525,-4.3127937,0.2195155,-0.0022675837,-0.0017150634,-0.012225459
0.40384614,2.2958958,-5.9742274,-7.4211183,-0.0093373805,-0.011589639,0.009045382,-3.2578704,-5.320019,-7.5805416,-0.0005864132,-0.008673909,0.003907693,-7.7768755,-4.9438047,-2.49522,-0.034294132,-0.0066539124,-0.012302091,8.813407,-4.346742,0.2178502,0.0045388825,-0.021237552,-0.029809983
0.42307693,2.3129213,-5.92886,-7.4580116,-0.0081637325,-0.004452261,0.01780384,-3.2558343,-5.348445,-7.553853,-0.002471115,-0.0059073498,-0.0007330377,-7.8480053,-5.1432853,-2.9099371,-0.051154,-0.009612889,-0.03642215,8.765568,-4.3665023,0.21132018,0.007759356,-0.033400595,-0.049529396
0.44230768,2.346996,-5.974989,-7.465553,-0.01031194,-0.013278223,0.014629078,-3.2821846,-5.333751,-7.595215,0.0043249778,-0.0067017926,-0.001133781,-7.8821545,-5.4274583,-3.4340513,-0.023439245,0.0023487795,-0.018284919,8.775287,-4.4013267,0.2430949,0.0048757936,-0.008030216,-0.025685707
0.46153846,2.3533385,-5.979246,-7.4410205,-0.009500322,-0.017054724,0.010075905,-3.2756479,-5.352536,-7.586077,0.0028739085,-0.007060305,-0.005808636,-7.887813,-5.525987,-3.628851,0.023228552,-0.0013629841,0.00025316674,8.732905,-4.4102,0.24952708,-0.010573453,0.0264464,0.009338404
0.48076922,2.3020904,-5.976476,-7.44296,0.002088474,-0.016393011,0.004193398,-3.2511973,-5.3408413,-7.5851765,-0.0034562973,-0.0033454478,-0.002196809,-7.879108,-5.304608,-3.3022854,0.07487762,-0.0015976796,0.011460628,8.742486,-4.362473,0.24392214,-0.02590122,0.05508165,0.06393726
0.5,2.277064,-5.9871235,-7.431318,-0.008621928,-0.014856294,0.01553648,-3.2746477,-5.31702,-7.5747213,0.0034192812,-0.003268348,0.00189156,-7.771252,-5.003292,-2.6454475,0.0655008,0.0024049238,0.02615161,8.78778,-4.261904,0.1769011,-0.03339017,0.06953489,0.08695579
0.5192308,2.333416,-5.95589,-7.435671,-0.006364143,-0.0029980883,0.004844784,-3.2669373,-5.3100624,-7.570981,-0.0030911095,-0.0049381405,0.0013935679,-7.718621,-4.7734356,-2.0969825,0.020483164,0.00096473965,0.0029231515,8.880525,-4.2321963,0.1901479,-0.022097189,0.024714066,0.025820302
0.53846157,2.3041625,-5.8995943,-7.4286714,-0.020274635,-0.00019559657,0.006918439,-3.2372122,-5.321255,-7.5879097,0.0020801618,-0.011565216,0.0060175247,-7.6880627,-4.75141,-2.1635926,-0.032497007,-0.016261797,-0.017092116,8.885195,-4.2389345,0.19174223,0.0015945479,-0.04513838,-0.06712709
0.5576923,2.3057292,-5.967764,-7.442398,-0.0036975676,-0.00239544,0.0011358088,-3.2263618,-5.3183737,-7.603616,0.0016446251,-0.008482388,0.0059335628,-7.809522,-5.0993557,-2.7304025,-0.08009054,-0.014727186,-0.039102484,8.83726,-4.27547,0.1947542,0.039969295,-0.11860483,-0.14393649
0.5769231,2.2750115,-5.969425,-7.419012,-0.0025328083,-0.0024755134,-1.04504e-05,-3.2761366,-5.310451,-7.555881,0.0004117787,-0.0020190224,-0.000112473375,-7.90016,-5.464133,-3.4827924,-0.063047566,-0.016645811,-0.040386386,8.691635,-4.4173307,0.26830742,0.042569976,-0.11588037,-0.14975381
0.59615386,2.3137434,-6.0061526,-7.4048305,-0.0016900825,-0.015046319,0.014912815,-3.2873518,-5.3082476,-7.573797,0.009098559,-0.011279576,-0.004573226,-7.9803243,-5.5963655,-3.8918605,0.012285508,-0.0042034057,0.00025388025,8.626997,-4.551695,0.31583825,0.0056693107,-0.040111136,-0.046600822
0.61538464,2.3687243,-5.996758,-7.4337273,-0.0021825593,-0.0092935,0.005932149,-3.266046,-5.3509,-7.5483236,-0.0037038266,0.000508595,0.0013715707,-7.8723893,-5.431291,-3.5297809,0.08333356,0.00010143055,0.025981933,8.645267,-4.4818726,0.31134197,-0.04294171,0.09113866,0.10992274
0.63461536,2.3201792,-5.9506626,-7.462345,-0.0034106805,-0.0023000287,0.02641919,-3.2895658,-5.29093,-7.555781,-0.004768323,0.00058576674,0.0066349674,-7.783224,-5.1083035,-2.7222795,0.08748096,0.0075734826,0.03499044,8.725097,-4.3976765,0.1978262,-0.08014763,0.19820982,0.22506873
0.65384614,2.292122,-5.9465995,-7.4321427,-0.0037645854,-0.027274754,0.017279288,-3.2532392,-5.3516736,-7.5902486,0.006372254,0.0016014513,-0.00038832752,-7.67524,-4.7319865,-2.062934,0.044801004,0.0006613262,0.022711005,8.879577,-4.1448064,0.17263374,-0.07013298,0.16444853,0.19504312
0.6730769,2.2436762,-5.866024,-7.437711,-0.007833475,-0.0149371065,0.015284887,-3.296553,-5.2838273,-7.53862,0.0009959879,-0.0066155177,0.006937807,-7.730225,-4.737781,-1.9242427,-0.024812488,-0.016099107,-0.020267077,9.025573,-4.0820355,0.0910396,-0.022720067,0.018679645,0.039445486
0.6923077,2.2650285,-5.8578506,-7.4419684,-0.013613485,0.0015336573,0.004826016,-3.2858584,-5.3037057,-7.5394096,-0.004661257,0.00283261,0.0049586617,-7.7532763,-4.9924374,-2.5512934,-0.08525278,-0.017740157,-0.04696046,8.993256,-4.0947013,0.1422875,0.04965026,-0.16002882,-0.18097793
0.71153843,2.3078954,-5.9089394,-7.457672,-0.0010020661,0.0032498229,-0.021858484,-3.274991,-5.3425784,-7.555976,0.004067265,-0.0141901085,0.0084566325,-7.9050813,-5.4129653,-3.4002974,-0.06505253,-0.014915362,-0.046462495,8.801285,-4.327288,0.20674086,0.09475021,-0.25979114,-0.30592433
0.7307692,2.281277,-6.0476675,-7.437703,-0.00084197865,-0.0065554064,-0.02336348,-3.2807086,-5.341633,-7.539488,-0.00055114506,-0.011432877,-0.0033057285,-7.9819417,-5.669078,-3.9079792,-0.012957142,-0.0017526973,-0.0035616157,8.6256,-4.6130395,0.2731109,0.070649736,-0.20462339,-0.24154678
0.75,2.3577867,-6.1516657,-7.465547,-0.00085590966,-0.012412055,-0.0002655314,-3.3243825,-5.3292522,-7.54181,0.007927011,-0.013779966,0.0021986933,-7.904503,-5.5506263,-3.665358,0.058750376,-0.0005927073,0.025095707,8.47681,-4.689886,0.3721181,-0.005943324,-0.006958153,-0.016295405
0.7692308,2.4036682,-6.180673,-7.4117813,-0.0017529234,-0.01246921,0.011422727,-3.2922065,-5.3042197,-7.530255,0.008375817,-0.006979214,-0.0051250164,-7.8105597,-5.1238737,-2.920472,0.09264239,0.008477542,0.040425602,8.571736,-4.5982294,0.2756459,-0.09063205,0.20747744,0.24091133
0.78846157,2.368253,-6.042256,-7.4631443,-0.010509152,-0.010158191,0.051584814,-3.278986,-5.3336153,-7.5738344,-0.000111186055,-0.0012373875,-0.008951748,-7.7041287,-4.7829943,-2.0960047,0.060582746,0.011621706,0.025095325,8.8409,-4.328438,0.17451698,-0.119392745,0.2989823,0.34309474
0.8076923,2.2338104,-5.821924,-7.4155846,-0.0023622653,-0.024114454,0.05863395,-3.2642741,-5.31625,-7.545543,0.007379351,-0.0034482281,0.002728559,-7.667884,-4.6619434,-1.9345878,-0.006766489,-0.009205052,-0.008496854,9.0337715,-4.0090055,0.14360839,-0.08037126,0.21060409,0.24346359
0.8269231,2.1987545,-5.6633263,-7.415428,-0.009043878,-0.014998694,0.036043856,-3.270339,-5.3101573,-7.5545344,0.009050514,-0.0064984495,0.004633012,-7.6956635,-4.8917418,-2.3859,-0.08023773,-0.013408112,-0.035813972,9.12564,-3.963939,0.1044254,0.0034110667,-0.027639396,-0.0464888
0.84615386,2.219633,-5.600306,-7.4755335,-0.005621219,0.0019069434,-0.025166444,-3.3144872,-5.2763095,-7.5536017,-0.0068320865,-0.0026696546,-0.0011397369,-7.8337216,-5.3772645,-3.3150322,-0.07900147,-0.010826715,-0.054991815,9.015529,-4.1047993,0.14890082,0.08605928,-0.24950153,-0.31250942
0.86538464,2.3034215,-5.84906,-7.431182,0.0019123002,0.017218184,-0.06885395,-3.2470982,-5.36082,-7.5833426,-0.004869864,-0.005276258,0.0039233263,-7.968333,-5.6532044,-3.9248111,-0.025491064,-0.0048387735,-0.016155211,8.721696,-4.4053607,0.2558133,0.10784369,-0.32568547,-0.38440084
0.88461536,2.4093926,-6.180709,-7.4260736,-0.0020487723,0.019554459,-0.06254978,-3.3286614,-5.2977257,-7.5747747,-0.002486272,-0.012045701,-0.0041803685,-7.9690485,-5.6053014,-3.8220038,0.0500383,-0.0048224553,0.017157618,8.527089,-4.646923,0.32836568,0.06205434,-0.19177197,-0.22985004
0.90384614,2.4774039,-6.4352202,-7.4364614,-0.010314031,-0.0064070374,-0.016149838,-3.2895658,-5.3269825,-7.552505,-0.0041895085,-0.0067180567,0.009394552,-7.8240757,-5.2218423,-3.072305,0.093185686,0.0137610575,0.02313211,8.43971,-4.7581162,0.3280527,-0.036267262,0.07304159,0.076847225
0.9230769,2.42721,-6.411786,-7.3981314,-0.011612488,-0.024631644,0.06135276,-3.2715693,-5.3328223,-7.5697365,0.0017917594,-0.003831965,-0.0014062696,-7.730811,-4.8042173,-2.20349,0.0676994,0.0075695724,0.025709068,8.588034,-4.590213,0.28088546,-0.1266722,0.27950454,0.32976747
0.9423077,2.321165,-6.085391,-7.425904,-0.007666423,-0.041798916,0.11481884,-3.2752311,-5.3052363,-7.573604,-0.0019585576,-0.010063695,-0.00033211365,-7.639514,-4.630085,-1.8386683,-0.004160267,-0.0034700069,-0.0042354716,8.86404,-4.225677,0.18189706,-0.12763117,0.32479504,0.38251278
0.96153843,2.192887,-5.584732,-7.486338,-0.016001703,-0.03659007,0.099036984,-3.261677,-5.2896323,-7.564691,-0.00065495435,-0.006654008,-0.0068169823,-7.7343693,-4.8019094,-2.2629137,-0.07938466,-0.018325835,-0.042267375,9.118639,-3.9630423,0.1002834,-0.08321787,0.16720363,0.17888719
0.9807692,2.1422708,-5.3218884,-7.4352713,-0.0016948637,-0.0044235922,0.021659909,-3.2584124,-5.292181,-7.588864,0.0018704638,-0.003016464,0.009400405,-7.848612,-5.2858014,-3.1308446,-0.085324734,-0.01963749,-0.04584026,9.149032,-3.9384463,0.07374816,0.02773017,-0.10931929,-0.13199423
1.0,2.1347327,-5.430826,-7.5163264,-0.0043786024,0.017107524,-0.06706588,-3.302086,-5.3162284,-7.5555587,-0.00077699486,-0.00616916,-0.0111188125,-7.94171,-5.5942373,-3.8623188,-0.03548089,-0.016591726,-0.017669024,8.957487,-4.147116,0.14376271,0.10849632,-0.30321527,-0.37781873
1.0192307,2.2575903,-5.914962,-7.4527,-0.0042869328,0.036090195,-0.11735426,-3.2693417,-5.3315206,-7.5682287,0.004615483,0.0060880883,-0.0087326635,-7.965915,-5.589738,-3.9206169,0.029305782,-1.8361845e-05,0.018193418,8.6539,-4.4915237,0.21752201,0.1036563,-0.32839826,-0.37836987
1.0384616,2.4659424,-6.4206634,-7.4162273,0.0015658751,0.025846463,-0.08377695,-3.2717648,-5.3042803,-7.5371823,0.012477107,-0.007361406,0.0018842885,-7.833676,-5.318856,-3.2106469,0.097114764,0.011389954,0.037721805,8.48799,-4.7566743,0.38719845,0.03683404,-0.12844618,-0.14767462
1.0576923,2.530676,-6.709446,-7.4448643,-0.0075262897,-0.00024472075,0.001988433,-3.238691,-5.3150864,-7.5823345,-0.0032076617,-0.0052074455,-0.010990565,-7.7223454,-4.868212,-2.3937178,0.082469285,0.006085757,0.029598756,8.409737,-4.753098,0.33070526,-0.054007277,0.13507953,0.1683896
1.0769231,2.484327,-6.4965024,-7.4234505,-0.0067905737,-0.041483007,0.10767446,-3.2798166,-5.322902,-7.56299,-0.003139575,-0.008572208,-0.01016368,-7.636816,-4.6389794,-1.8769253,0.019974412,0.003740587,0.002765341,8.673362,-4.495047,0.2637249,-0.1315316,0.32527697,0.38639814
1.0961539,2.2700317,-5.95596,-7.4209585,-0.01569519,-0.057013486,0.14761928,-3.2923317,-5.360498,-7.5760274,0.0029246474,-0.0026604196,0.00091684086,-7.685455,-4.8063984,-2.1266537,-0.053163964,-0.010612658,-0.033481646,8.975879,-4.113236,0.12557751,-0.12663929,0.31082577,0.35378283
1.1153846,2.1081076,-5.358617,-7.443476,-0.012014881,-0.041769058,0.10478975,-3.290988,-5.376898,-7.5615983,-0.0015862534,-0.008726753,-0.0040477426,-7.811623,-5.200553,-2.9716618,-0.08041215,-0.016771825,-0.042750727,9.164714,-3.9539323,0.064792156,-0.04793369,0.08165569,0.103770964
1.1346154,2.0691125,-5.162946,-7.43463,0.0026289364,-0.007964441,0.0015292396,-3.259909,-5.314356,-7.5563974,0.0075123906,-0.0073292544,-0.00016678397,-7.934216,-5.5830245,-3.764286,-0.046361506,-0.0073855887,-0.044867873,9.156564,-3.9743843,0.05375289,0.06516003,-0.18769936,-0.22146562
1.1538461,2.1582267,-5.4721503,-7.4390144,0.0025845228,0.014190418,-0.092706405,-3.2883878,-5.343653,-7.5752125,-0.0002381294,-0.007772288,-0.0031668493,-7.983538,-5.647136,-3.9257772,0.025814625,-0.004194021,-0.0035120756,8.843008,-4.239432,0.15862176,0.118380845,-0.35030127,-0.40159008
1.1730769,2.3414464,-6.0727267,-7.4139347,-0.008891541,0.035316557,-0.1329875,-3.2695239,-5.314401,-7.5705643,-0.0037519205,-0.010899313,-0.01275204,-7.89701,-5.36537,-3.368719,0.08935017,0.010210073,0.033952273,8.608082,-4.620474,0.33903387,0.09334176,-0.28165805,-0.33570084
1.1923077,2.5177205,-6.6180477,-7.407379,0.000407101,0.021305367,-0.079429045,-3.2805533,-5.350811,-7.5494375,-0.002201965,0.0018302605,-4.8487786e-05,-7.766966,-4.9489503,-2.453737,0.08936558,0.0027357338,0.033640843,8.392804,-4.79762,0.34903622,0.015626391,-0.04810984,-0.05733525
1.2115384,2.5040162,-6.775482,-7.374511,-0.006040507,-0.011181706,0.03928062,-3.2743902,-5.316857,-7.529971,-0.0010902985,-0.01035098,0.0041053467,-7.6418657,-4.652726,-1.927918,0.030021217,0.0035047987,0.004769089,8.491913,-4.6743736,0.3316471,-0.093321025,0.2139069,0.2567715
1.2307693,2.4530997,-6.438573,-7.3671627,-0.012671949,-0.04367397,0.12418814,-3.293834,-5.3105974,-7.588347,-0.005704672,-0.0058651855,0.00011795131,-7.687177,-4.7507143,-2.0733929,-0.054636873,-0.009122532,-0.030103179,8.752117,-4.4396095,0.23517002,-0.13450104,0.34113246,0.40529484
1.25,2.2435524,-5.7844725,-7.4405737,-0.017686114,-0.058914214,0.14913258,-3.2855186,-5.3267245,-7.579465,0.0043045073,-0.002967955,-0.004183955,-7.7874374,-5.1237736,-2.8460584,-0.09065324,-0.016208237,-0.039725296,9.071604,-4.0142813,0.093453676,-0.10117621,0.2604833,0.3091054
1.2692307,2.0953393,-5.2916985,-7.458582,-0.018442817,-0.035204213,0.08502747,-3.254988,-5.3196535,-7.54507,0.0013751277,-0.0051917145,-0.0014758658,-7.898995,-5.553859,-3.746479,-0.051817317,-0.011799823,-0.031105153,9.167079,-3.8911679,0.08208481,-0.010257765,0.00089024694,-0.008568829
1.2884616,2.0551586,-5.1592507,-7.424081,0.002642119,0.0105784265,-0.03464532,-3.2604325,-5.322498,-7.6096034,-0.0035341159,-0.0042859092,0.013331643,-7.987661,-5.605819,-3.977778,0.01580479,-0.004127847,-0.0058639566,9.094138,-4.0455313,0.10517599,0.088719435,-0.25705227,-0.3032088
1.3076923,2.1989093,-5.550097,-7.451906,0.002504443,0.032434147,-0.123604454,-3.2527864,-5.2984776,-7.562035,0.010111474,-0.0019084734,-0.0017082376,-7.9285398,-5.427735,-3.489392,0.08599847,0.0051468536,0.03242284,8.801356,-4.3791747,0.21071775,0.12892166,-0.34612933,-0.41576427
1.3269231,2.3911462,-6.2781024,-7.4492297,-0.0010370133,0.031059697,-0.12727088,-3.3184636,-5.297475,-7.5519347,0.01490088,-0.017676605,0.0015307328,-7.8144403,-4.988769,-2.6431513,0.09330187,0.011771865,0.029064087,8.47592,-4.69308,0.31381032,0.08821434,-0.21706106,-0.27139434
1.3461539,2.5459306,-6.688246,-7.3943777,-0.0024294262,0.016336177,-0.053789087,-3.2910142,-5.351848,-7.5314565,0.010265711,-0.011052568,0.0050305426,-7.683111,-4.69748,-1.9365923,0.03238035,-0.0034389168,0.011688711,8.394741,-4.8069644,0.35446146,-0.022593051,0.04180895,0.046140436
1.3653846,2.5603871,-6.7385173,-7.4042454,-0.0077240947,-0.020675167,0.06545553,-3.2815523,-5.3045187,-7.554549,-0.00013839803,-0.008967798,0.0016640212,-7.6680503,-4.6759562,-1.9472209,-0.036653414,-0.0063888407,-0.022186128,8.529922,-4.590519,0.25819913,-0.11189223,0.28058642,0.3203679
1.3846154,2.4077628,-6.247026,-7.445225,-0.0221492,-0.051302277,0.14680178,-3.2451525,-5.3609953,-7.5753927,-0.0039108056,-0.0047323005,-0.012775939,-7.758615,-5.0555444,-2.6906245,-0.09222048,-0.022096358,-0.050794825,8.926191,-4.253864,0.20267154,-0.13688791,0.34210712,0.40162724
1.4038461,2.18511,-5.6376266,-7.456329,-0.021614213,-0.050736886,0.1506198,-3.2754693,-5.3001485,-7.574836,-0.005391998,-0.011303876,0.005840014,-7.8802075,-5.4835153,-3.566269,-0.07463542,-0.017035117,-0.041011125,9.108376,-4.0062494,0.06857824,-0.08357373,0.19024429,0.21769647
1.4230769,2.0866716,-5.2102675,-7.465008,-0.0034931463,-0.017767826,0.060427543,-3.2621124,-5.2908216,-7.561001,-0.005082245,-0.011550428,0.0013480688,-7.9749637,-5.658207,-3.9689364,0.004204319,0.0045805224,-0.004253357,9.149959,-3.9027169,0.07568561,0.03308158,-0.08089806,-0.10818908
1.4423077,2.0929487,-5.2640076,-7.4933534,-0.00036407978,0.015092108,-0.058022305,-3.278725,-5.316494,-7.578287,-0.0013981533,-0.0068557016,-0.0007409019,-7.904758,-5.4941344,-3.6263487,0.07191463,-0.0016193392,0.042564705,9.042919,-4.099273,0.12436593,0.110058896,-0.30473313,-0.36485916
1.4615384,2.212024,-5.7301636,-7.471886,0.0032726957,0.047177467,-0.13508627,-3.2747302,-5.331302,-7.5757027,0.0066510094,-0.014968475,-0.009073517,-7.7780185,-5.0551314,-2.7390301,0.09656268,0.007231542,0.038248625,8.642043,-4.52393,0.29352793,0.123031326,-0.33580205,-0.39194715
1.4807693,2.4146557,-6.4324803,-7.428647,0.0043075494,0.036679417,-0.11216313,-3.288238,-5.291846,-7.567707,0.011367191,-0.007976574,0.0014179441,-7.649561,-4.7778735,-1.9982059,0.05684909,-0.00057151774,0.014264337,8.428315,-4.745433,0.342542,0.048924945,-0.14671314,-0.18355818
1.5,2.5680146,-6.7866197,-7.412043,-0.0024324711,-0.0032744138,-0.02233512,-3.2902048,-5.3145733,-7.5384994,-0.0015277328,-0.0073614977,0.0011023773,-7.6152987,-4.7365847,-1.9173872,-0.023299448,-0.0025943418,-0.022454351,8.4199,-4.7715364,0.33536234,-0.0462684,0.1340156,0.134832
1.5192307,2.524629,-6.683136,-7.4015145,-0.0023817136,-0.035056386,0.08957908,-3.2471166,-5.322626,-7.600343,-0.006344024,-0.0029858758,-0.0035144782,-7.7996864,-4.9617157,-2.5337894,-0.0814457,-0.02624669,-0.033764314,8.618516,-4.5082245,0.2842977,-0.123009026,0.3261426,0.37190095
1.5384616,2.2774796,-6.085912,-7.436514,-0.006363046,-0.054370534,0.15825135,-3.2728739,-5.337861,-7.5028467,0.0019049759,-0.0023528726,-0.0004563157,-7.923005,-5.427374,-3.4988127,-0.06769778,-0.01767267,-0.031419978,8.92614,-4.136857,0.1820955,-0.116383076,0.31583947,0.37424043
1.5576923,2.1327946,-5.49476,-7.490008,0.0010737502,-0.037520234,0.1337677,-3.2916677,-5.330737,-7.5424986,-0.00885162,0.0016291013,0.003011778,-7.9814763,-5.680129,-3.9881315,-0.013508148,-0.008182309,-0.011291427,9.168399,-3.861175,0.07608629,-0.048979927,0.11111322,0.1175602
1.5769231,2.029706,-5.132907,-7.497705,-0.010702677,-0.015705941,0.028790155,-3.2952447,-5.289209,-7.5328984,-0.0017344299,-0.008399376,-0.009255493,-7.896342,-5.554911,-3.7110991,0.06567997,-0.007818879,0.021691946,9.140787,-3.8994665,0.10970109,0.07122691,-0.17393352,-0.20546716
