t,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz,s3_ax,s3_ay,s3_az,s3_gx,s3_gy,s3_gz,s4_ax,s4_ay,s4_az,s4_gx,s4_gy,s4_gz
0.32692307,-7.7075443,-5.8423843,-0.057642512,-0.0047137025,0.012748529,0.0018959569,0.084841505,5.3027115,8.255413,-0.0034408767,0.028686518,0.0018117478,9.914148,-1.3202776,-0.28608528,-0.0037609448,0.011174113,0.017492585,6.357361,-7.374824,-1.953406,-0.0018300338,0.0072690463,0.01485179
0.34615386,-7.6422486,-5.8300567,-0.048171442,-0.0076362295,0.0016845912,0.0055931737,0.12332145,5.2800403,8.248431,-0.017342772,0.01858452,0.005114297,9.928925,-1.3389515,-0.28459308,-0.00046005507,0.010376123,0.013444086,6.409257,-7.353975,-1.9589039,0.0019159928,0.02093256,0.006731528
0.3653846,-7.6015306,-5.819565,-0.04475475,0.0001027613,0.0074517312,-0.008359791,0.1856149,5.281329,8.272866,-0.0049200715,0.032877456,0.010296575,9.994558,-1.3177665,-0.30470356,-0.009691392,0.01607064,0.013493125,6.4671936,-7.347429,-1.949917,-0.0052353167,0.013226854,0.011559992
0.3846154,-7.557398,-5.8236732,-0.039631356,0.0036923992,0.019676114,-0.0034359195,0.23898081,5.279008,8.243831,0.0044985726,0.01914452,-0.0030479638,10.050948,-1.3129374,-0.28429294,-0.0028823756,0.015569376,0.014022987,6.519142,-7.374127,-1.9553319,-0.009400462,0.022514638,0.0010930552
0.40384614,-7.4873457,-5.8134704,-0.05784145,0.012918735,0.022303512,-0.009751846,0.28619188,5.2855744,8.250664,-0.016578967,0.030513614,0.00018070904,10.102186,-1.312108,-0.29015058,-0.0042678793,0.01858664,0.014913246,6.5780177,-7.369477,-1.9365543,-0.008506111,0.022570921,0.012027427
0.42307693,-7.422436,-5.8311496,-0.045946635,0.004784183,0.022184653,-0.014456962,0.38018817,5.2964854,8.269337,-0.011284246,0.02849352,0.014408571,10.179534,-1.326546,-0.27475548,-0.004377444,0.024978558,0.016997073,6.6525283,-7.3469176,-1.9525464,-0.009935614,0.028804755,0.0053949906
0.44230768,-7.3348618,-5.832296,-0.04751811,0.006475157,0.022793123,-0.008071844,0.44573617,5.278543,8.250255,-0.011947056,0.035505686,0.004754932,10.269598,-1.3224789,-0.27021563,-0.0012676212,0.032241628,0.019126402,6.7450767,-7.368052,-1.9680852,-0.0017293514,0.030406456,0.004605328
0.46153846,-7.265097,-5.8389463,-0.052162655,2.0496183e-05,0.018808905,-0.010815064,0.54251635,5.289725,8.253813,-0.006651103,0.033522263,0.004109053,10.343379,-1.3166608,-0.30308974,-0.0044856574,0.028363913,0.016126743,6.786481,-7.369073,-1.9700979,-0.004239036,0.023566086,0.007591272
0.48076922,-7.1660013,-5.8381186,-0.07014772,0.006116877,0.022040779,0.00021271942,0.62919384,5.276248,8.26162,-0.010162704,0.03179444,-0.00059939746,10.437937,-1.3135579,-0.27718854,-0.013868269,0.035144474,0.017191047,6.91427,-7.3696985,-1.9461423,-0.005607992,0.023451813,0.0043023615
0.5,-7.0627527,-5.829935,-0.047446616,0.0093926275,0.01761841,-0.0023890561,0.7274505,5.305319,8.257065,-0.001514531,0.04059487,0.010079899,10.527417,-1.3080264,-0.29752243,-0.00658096,0.03136224,0.017046357,6.984925,-7.3700457,-1.9690437,-0.0027607486,0.025729356,0.008972728
0.5192308,-6.990427,-5.8256016,-0.059729945,0.018552985,0.020701798,-0.0014961951,0.81197023,5.296016,8.251331,-0.011027634,0.040886596,-0.0007368048,10.6309395,-1.322202,-0.28246737,-0.019665578,0.032915127,0.012594867,7.0903535,-7.3617296,-1.9608176,-0.012200957,0.024640221,0.0028323855
0.53846157,-6.877883,-5.8318973,-0.053508483,-0.00025315012,0.0237383,0.003719664,0.9036876,5.292488,8.25441,-0.0006853381,0.041245233,0.0024616874,10.7053175,-1.3227407,-0.30336988,-0.008204028,0.032054845,0.011121183,7.189279,-7.351531,-1.9789386,-0.00972765,0.03149621,0.004352058
0.5576923,-6.7875733,-5.8133965,-0.05750347,-9.985118e-05,0.01927572,-0.0005900322,0.96690893,5.288409,8.265854,-0.0021937594,0.032318182,0.014091346,10.801081,-1.3267028,-0.3087773,-0.012799702,0.029016405,0.02781569,7.27222,-7.355059,-1.9255279,-0.006585059,0.030648708,0.008800878
0.5769231,-6.730028,-5.825373,-0.06715977,0.0012924189,0.023997348,-0.007878553,1.0577796,5.2911487,8.256299,-0.009253193,0.032126658,-0.0064417394,10.86165,-1.3243155,-0.30467764,-0.0074171307,0.037128113,0.014600915,7.336702,-7.358261,-1.9492468,-0.004038678,0.022725534,0.008259713
0.59615386,-6.6502094,-5.8151107,-0.056548044,-0.0020442407,0.024975516,-0.009592992,1.1298362,5.281504,8.259962,-0.016954122,0.035532452,0.006069762,10.957079,-1.3200878,-0.28991598,0.00060950185,0.016354099,0.009756961,7.409249,-7.3582277,-1.956715,-0.0076319096,0.017779468,0.003763107
0.61538464,-6.585622,-5.824364,-0.06945132,0.0022754502,0.006649243,-0.0010577904,1.20351,5.281485,8.263808,-0.011895063,0.03433238,-0.002430958,11.00621,-1.3265355,-0.3030928,-0.010900538,0.016281849,0.013676395,7.4866204,-7.3721595,-1.9487653,-0.0027376178,0.022140691,0.01028082
0.63461536,-6.57009,-5.8306603,-0.06152038,0.0027635577,0.010434611,-0.002623057,1.2618272,5.280611,8.265246,-0.007777056,0.015357967,-0.0022405426,11.076643,-1.3237554,-0.28956762,-0.0038471885,0.015692111,0.021199604,7.512806,-7.362689,-1.9699144,-0.013555262,0.010270747,0.01933764
0.65384614,-6.4988165,-5.835477,-0.041039754,-5.9325146e-05,0.007705136,-0.006539571,1.3002375,5.293564,8.267881,-0.012195908,0.01728022,-0.0008684463,11.097479,-1.3102204,-0.29481524,-0.00051262684,0.019509882,0.010155841,7.5816913,-7.3593507,-1.9639719,-0.012132239,0.012815646,0.0058930498
0.6730769,-6.47012,-5.840127,-0.0638719,0.0075376835,0.0019340604,-0.005238475,1.3385272,5.275095,8.275342,-0.004795005,0.017137697,0.004471385,11.124434,-1.32329,-0.2836497,-0.0047276407,0.0061897067,0.015361185,7.6039143,-7.357708,-1.9761436,-0.003667859,0.0032730056,0.008013349
0.6923077,-6.4320116,-5.822547,-0.05511435,0.006075827,-0.0052226,-0.007653702,1.3472033,5.2896285,8.241794,-0.0054580066,0.010207021,0.0008317436,11.1695385,-1.3183149,-0.28720394,-0.01687646,0.0045022108,0.009524918,7.624957,-7.365294,-1.9558784,-0.0035287342,0.0044448148,0.009466085
0.71153843,-6.430918,-5.8204384,-0.033990797,0.0044365106,0.013738144,-0.0049920445,1.3674214,5.297459,8.262801,-0.0076541193,0.00994939,0.010594738,11.184781,-1.3354968,-0.27408606,-0.0033005162,0.0149220405,0.02019429,7.6470385,-7.363601,-1.9584861,-0.0032164156,-0.0074470355,0.01531859
0.7307692,-6.426514,-5.827976,-0.054640476,0.001574813,-0.003905904,0.00028439306,1.3653954,5.270598,8.259923,-0.0060539627,0.0047923895,0.0052986653,11.188522,-1.3262277,-0.28257573,-0.007967909,0.010493749,0.016626338,7.637754,-7.351617,-1.9357885,-0.0009167803,0.0035130803,0.00031930782
0.75,-6.4242797,-5.8258696,-0.05469112,0.0033707588,-0.014742203,-0.0028822036,1.3497783,5.291284,8.257134,-0.0022036156,0.0064475,0.01061218,11.174477,-1.3418164,-0.2751802,-0.012770039,-0.0059983474,0.016474681,7.6404915,-7.363959,-1.9634725,-0.012861982,-0.014954947,0.015650386
0.7692308,-6.449406,-5.816504,-0.057651926,-0.004725278,-0.020607315,-0.008416159,1.3341761,5.258267,8.254153,-0.011857967,-0.003103808,0.006754436,11.168001,-1.3116999,-0.29094696,-0.0051314523,-0.0033962445,0.009906531,7.6198215,-7.3650203,-1.9615922,-0.008402103,-0.009170575,0.016274888
0.78846157,-6.4709077,-5.84169,-0.047795784,0.0004479041,-0.010766003,-0.007774843,1.3250176,5.298409,8.262534,-0.0032931303,0.012012735,0.011559644,11.143229,-1.3180487,-0.2979352,-0.0071905516,-0.007918506,0.014595055,7.5849485,-7.366951,-1.9701717,0.003585511,-0.021047981,0.008418614
0.8076923,-6.4973965,-5.8238573,-0.05198115,0.00031927892,-0.013771678,-0.009305068,1.2893467,5.2825904,8.263559,-0.01981927,-0.00089736836,0.008841226,11.087699,-1.3269361,-0.30099767,-0.0059221373,-0.006813816,0.012902629,7.565423,-7.38444,-1.9766996,-0.0073080244,-0.021089045,0.008113583
0.8269231,-6.526837,-5.8449078,-0.05330586,-0.0021802569,-0.024621801,-0.010253617,1.2518393,5.286402,8.258922,-0.012747189,0.0029971607,0.0102513395,11.07017,-1.3129714,-0.29611105,-0.003828745,-0.016581995,0.011062877,7.5366344,-7.3621874,-1.9690998,-0.006973555,-0.0038497273,0.001965442
0.84615386,-6.5767274,-5.8285675,-0.069821805,1.0433593e-05,-0.02720218,-0.013106316,1.2002476,5.2876186,8.26217,-0.003135422,-0.011678465,0.0087276,11.016517,-1.3373548,-0.29815236,-0.0024607654,-0.018036604,0.018260932,7.477151,-7.3714046,-1.985746,-0.009168802,-0.021370482,0.013134877
0.86538464,-6.6202054,-5.8378363,-0.04428927,-0.0007680553,-0.02769684,-0.006825591,1.1587777,5.3041677,8.263053,-0.009643531,-0.006578359,0.0005456562,10.980297,-1.3364605,-0.28010038,-0.008736364,-0.012931311,0.012538848,7.440005,-7.3496523,-1.9384301,0.0017935802,-0.020229971,0.009054095
0.88461536,-6.691118,-5.858895,-0.044600375,0.0012925982,-0.025697948,-0.0092606135,1.1056463,5.2924113,8.247196,-0.0070054126,-0.011484496,0.012227855,10.939239,-1.3258514,-0.30650768,-0.011037086,-0.0235976,0.013262417,7.3996396,-7.379777,-1.9581479,0.0012057057,-0.026821407,0.0067856344
0.90384614,-6.730831,-5.836646,-0.073691055,0.0022094706,-0.029771166,-0.009285706,1.0554129,5.2965274,8.249594,-0.0020848366,-0.0147415,0.0007808836,10.857237,-1.3072585,-0.27808717,0.0037145203,-0.02201967,0.011955207,7.345851,-7.350232,-1.9476016,-0.0044417884,-0.023943525,0.006952339
0.9230769,-6.7868266,-5.8180704,-0.049809642,0.0035925251,-0.028942171,-0.009740482,0.9954174,5.284392,8.254944,-0.01450888,-0.011743891,0.0060636206,10.80179,-1.3270035,-0.29778072,-0.011506883,-0.024161115,0.02260541,7.269313,-7.352753,-1.9606965,0.0032511689,-0.020866588,0.012186107
0.9423077,-6.850071,-5.8383603,-0.04373069,0.00013765109,-0.029256018,-0.0051534087,0.9267433,5.2854033,8.261211,-0.006715419,-0.015484424,0.005061145,10.741604,-1.3345107,-0.30773798,-0.0035714593,-0.015595196,0.013497406,7.2065372,-7.3614554,-1.9508001,-0.008676934,-0.026201736,0.015722146
0.96153843,-6.9287324,-5.845249,-0.06864294,0.0038545032,-0.039674032,-0.0084626125,0.86446667,5.3014736,8.254232,-0.0038059975,-0.024135545,0.008990452,10.669147,-1.3307251,-0.27579236,-0.015326868,-0.019575141,0.016074315,7.1297836,-7.365172,-1.9880341,-0.0021578749,-0.027089959,0.009755296
0.9807692,-7.010309,-5.8118634,-0.071315505,0.008848245,-0.03122902,-0.007069506,0.7708301,5.2885375,8.265536,-0.004225042,-0.0156218875,-0.00086030655,10.604416,-1.3315005,-0.2937203,-0.010685147,-0.023091039,0.013460935,7.059716,-7.344264,-1.962013,-0.00025530756,-0.031378556,0.007787306
1.0,-7.080058,-5.8318877,-0.048757385,-0.0052864747,-0.030231034,-0.0072629023,0.7052978,5.282004,8.2516365,-0.0017607289,-0.023367109,0.006638122,10.5352335,-1.3230184,-0.27999717,-0.011751125,-0.01962218,0.016311856,6.9866676,-7.3671303,-1.955911,-0.0073274127,-0.03829195,0.0056584985
1.0192307,-7.160043,-5.8114276,-0.0752128,0.0052629057,-0.036021978,0.00270515,0.6344957,5.285859,8.254338,-0.0072870217,-0.021020794,0.002623033,10.461947,-1.3231725,-0.3080964,-0.0115575055,-0.017525168,0.014846686,6.90663,-7.3479276,-1.9537565,-0.0076967627,-0.03554235,0.013254671
1.0384616,-7.2356834,-5.811182,-0.03964846,8.4408195e-05,-0.033043675,-0.0061524035,0.56018,5.3046265,8.257172,-0.0069622505,-0.016692175,0.00041040205,10.352982,-1.3310281,-0.2858276,-0.008808579,-0.02354104,0.015817557,6.8316903,-7.3555865,-1.9311059,-0.009745551,-0.03025502,0.0052809403
1.0576923,-7.326668,-5.8479767,-0.05100584,-0.004343834,-0.03760332,-0.00022583433,0.46954128,5.287487,8.256935,-0.0013293948,-0.026218094,0.0129398415,10.288938,-1.3274112,-0.2870159,-0.004093584,-0.03223191,0.014271555,6.7480574,-7.349737,-1.9422591,-0.008606158,-0.030551251,0.0035336383
1.0769231,-7.3927903,-5.8062186,-0.048354104,0.0031595724,-0.039444316,-0.0018944247,0.3820184,5.286054,8.271399,-0.005880652,-0.02415404,-0.0007107976,10.198951,-1.3088688,-0.3132378,-0.010724958,-0.032408472,0.01859925,6.655547,-7.3560233,-1.9490904,0.00036504734,-0.0343481,0.004955339
1.0961539,-7.480346,-5.8400755,-0.06628008,-0.008499954,-0.038872812,-0.009436889,0.3150157,5.296048,8.269566,-0.0087878145,-0.01086914,0.00073584344,10.118908,-1.3284498,-0.2971947,-0.007889595,-0.03998321,0.023681525,6.580215,-7.3668947,-1.981656,-0.0072620865,-0.034310214,-0.004564477
1.1153846,-7.566794,-5.8309517,-0.06207379,0.0043370174,-0.03782237,-0.0017860497,0.2186018,5.2889557,8.266788,-0.01662914,-0.029764855,0.004514885,10.025795,-1.3148013,-0.28169188,-0.0021049848,-0.029508108,0.022042137,6.502547,-7.3376365,-1.954074,-0.0077213496,-0.035655312,0.008746729
1.1346154,-7.6521974,-5.8236637,-0.036037244,0.00030871987,-0.042321585,-0.007319216,0.14533032,5.2878275,8.245314,-0.011098173,-0.021299878,0.0104580065,9.939976,-1.316723,-0.30720606,-0.001758058,-0.028464684,0.00983268,6.42115,-7.367713,-1.9552511,0.0032515395,-0.036591776,0.0015012092
1.1538461,-7.7552257,-5.8017817,-0.08892516,-0.008286233,-0.04335017,0.00022788694,0.045228764,5.2707577,8.264651,-0.011099059,-0.026270604,0.0075347857,9.859547,-1.3271449,-0.2916413,-0.014687312,-0.02968854,0.014150123,6.3287697,-7.3700075,-1.9743392,-0.00925878,-0.031585913,0.00046483535
1.1730769,-7.830412,-5.8257294,-0.07021203,0.006521186,-0.036276344,0.00091951876,-0.03979327,5.2957153,8.246105,-0.0055316854,-0.018430207,0.009916835,9.756394,-1.314137,-0.28096995,-0.010508624,-0.032478284,0.016569523,6.228403,-7.3653193,-1.9495533,-0.007483994,-0.030213721,0.005542415
1.1923077,-7.920128,-5.834993,-0.057206128,0.0031808636,-0.038936697,-0.0019568212,-0.123573594,5.2747974,8.256716,-0.0015665356,-0.013752201,0.012102241,9.691275,-1.3268499,-0.27433,-0.008565746,-0.030415019,0.010354969,6.129681,-7.367018,-1.9593176,0.0016432927,-0.038147673,-0.0003324485
1.2115384,-8.017387,-5.8250475,-0.051193595,-0.0043171975,-0.032797847,-0.0006894043,-0.23507324,5.288763,8.251649,-0.011212715,-0.028321002,0.0046625636,9.602129,-1.3281451,-0.29859367,-0.013231631,-0.03181979,0.0149790235,6.0596614,-7.3604846,-1.9550302,-0.009153631,-0.032549605,0.012119902
1.2307693,-8.110629,-5.8163023,-0.054288592,0.0049710693,-0.038954686,-0.010085526,-0.3129233,5.2926435,8.26995,-0.0115844095,-0.024095096,0.008209069,9.509264,-1.3451295,-0.30117583,-0.013607153,-0.030151645,0.010395413,5.9826107,-7.3609695,-1.9831774,-0.010927338,-0.036819283,0.0035697904
1.25,-8.201612,-5.821586,-0.050182145,0.0077920808,-0.038238365,-0.0042916895,-0.41394082,5.2787466,8.272976,-0.0012238219,-0.025486495,0.0045862193,9.396041,-1.3223019,-0.30629247,-0.0042591477,-0.029384535,0.011551924,5.875712,-7.354739,-1.9488015,-0.005634538,-0.03374407,0.012230217
1.2692307,-8.277007,-5.82628,-0.040794097,0.004885014,-0.034136128,-0.0052501974,-0.48397642,5.2930984,8.258567,-0.012655108,-0.020359091,0.005539121,9.309157,-1.3052057,-0.2913877,0.0008946663,-0.030612236,0.014878298,5.7941256,-7.358761,-1.9739354,-0.0068133725,-0.029868849,0.0069597675
1.2884616,-8.341668,-5.8350263,-0.040172335,-0.0017392015,-0.034742564,-0.0070576044,-0.57772434,5.282919,8.241183,-0.0009900143,-0.01542996,0.004492977,9.231696,-1.3092121,-0.28725097,-0.0080405725,-0.025008528,0.0033788523,5.7020974,-7.3754215,-1.9654361,0.0048751687,-0.025314918,0.007858428
1.3076923,-8.438723,-5.8277535,-0.054600053,0.005475801,-0.044184215,0.0054448093,-0.6663483,5.262231,8.263994,-0.003110091,-0.019336803,0.016534094,9.1573,-1.3198595,-0.2795512,-0.007076217,-0.037002217,0.012491091,5.6297235,-7.34524,-1.9532915,-0.012206605,-0.035034947,0.0031641515
1.3269231,-8.548187,-5.82536,-0.065499626,0.0025875892,-0.029279765,-0.0068898327,-0.7407405,5.2962756,8.251179,-0.0060544596,-0.018302849,-0.0013960275,9.067088,-1.3317003,-0.2745614,-0.00690111,-0.03042534,0.016565667,5.5304914,-7.35787,-1.9640025,-0.008642494,-0.025268862,0.00647486
1.3461539,-8.606102,-5.825868,-0.04440214,0.003246196,-0.034351733,-0.006067485,-0.81831527,5.2834897,8.256938,-0.012828839,-0.023773849,-0.00071830314,8.970599,-1.3245322,-0.31282845,-0.011474129,-0.037084278,0.011770674,5.4458294,-7.376574,-1.972325,-0.0025034202,-0.035462435,0.014522398
1.3653846,-8.704064,-5.835085,-0.04637746,-0.0040859436,-0.028635599,0.00046520654,-0.88744783,5.2860303,8.261415,-0.0069041625,-0.020129278,0.013322157,8.9094925,-1.3291991,-0.28716567,-0.015558376,-0.019992514,0.012251605,5.364228,-7.3732495,-1.9669813,0.0019322044,-0.027711138,0.0077020205
1.3846154,-8.769416,-5.8206325,-0.05272153,0.00081391464,-0.035208914,0.0024648302,-0.96379083,5.2666917,8.266461,0.0049752495,-0.021603545,0.004799266,8.824571,-1.3069725,-0.3093376,-0.010683229,-0.02948975,0.020406874,5.298854,-7.355698,-1.968521,-0.0054973853,-0.026006786,0.013867028
1.4038461,-8.832079,-5.8251925,-0.036462255,0.013037504,-0.0330847,-0.0013013105,-1.0605811,5.2910967,8.249388,-0.0063690483,-0.015720023,-0.0025056454,8.761841,-1.3227189,-0.29994488,-0.01070976,-0.019647004,0.008177935,5.2140484,-7.3653507,-1.961668,0.003516154,-0.033257917,0.02084318
1.4230769,-8.898145,-5.8270726,-0.054494783,0.004208131,-0.028130392,-0.0074352995,-1.120315,5.29162,8.2578745,-0.009477659,-0.017534783,0.011222709,8.686102,-1.3131452,-0.2781109,-0.0064555546,-0.027611742,0.015992055,5.159243,-7.3586907,-1.966525,-0.015209893,-0.026946649,0.009647641
1.4423077,-8.97788,-5.8146296,-0.068697505,0.0016335143,-0.01764359,-0.005451478,-1.2049017,5.2896156,8.256257,-0.004419883,-0.019557057,0.00060444826,8.630691,-1.3103819,-0.28618857,-0.014216947,-0.010465875,0.026802797,5.0835752,-7.3774004,-1.964695,0.0005445784,-0.025476467,0.007538268
1.4615384,-9.063449,-5.8088408,-0.057372935,0.00040609197,-0.029864723,-0.011104441,-1.2731268,5.2744155,8.256414,-0.012067664,-0.015086561,-0.003384379,8.5510235,-1.3339566,-0.28899524,-0.0054936125,-0.017013345,0.018653762,4.9998574,-7.3747797,-1.9514296,-0.007619097,-0.02198158,0.016279332
1.4807693,-9.110117,-5.8115253,-0.054660577,0.0030901553,-0.034861952,-0.004637775,-1.3382523,5.2904024,8.276154,-0.011225767,-0.014932811,0.0091816895,8.496316,-1.3065968,-0.28887904,-0.015861508,-0.009518712,0.012544271,4.95116,-7.375196,-1.9585555,0.00037360573,-0.03970884,0.015519841
1.5,-9.162864,-5.8294525,-0.045236036,0.001241226,-0.030959688,-0.015292312,-1.385035,5.283418,8.264952,-0.006473711,-0.009907065,0.012180764,8.425081,-1.3128215,-0.29562655,-0.006656627,-0.016040156,0.018037273,4.9162703,-7.383911,-1.9652913,-0.0014048045,-0.026082736,0.0003932539
1.5192307,-9.228151,-5.825453,-0.030792374,0.005412922,-0.027930206,-0.008436484,-1.4438802,5.276462,8.233018,-0.0035151609,-0.0034726907,0.0015568816,8.367556,-1.3406992,-0.30115473,-0.013864132,-0.015134591,0.007971006,4.846178,-7.3576107,-1.9760273,-0.006926167,-0.016705623,0.009193494
1.5384616,-9.287947,-5.830834,-0.058267217,-0.00043556432,-0.03667159,-0.012487599,-1.5032502,5.272971,8.261322,-0.008981722,-0.015452571,0.006961937,8.303047,-1.3211567,-0.2993585,-0.008815418,-0.017427726,0.031345915,4.7743645,-7.3681912,-1.9465582,-0.0026544812,-0.01859228,0.013308071
1.5576923,-9.336435,-5.8240156,-0.05959793,-0.0007594371,-0.026925331,-0.0034508605,-1.5538396,5.271218,8.25879,-0.005306059,-0.0087731965,0.009130267,8.254507,-1.3029691,-0.27275187,0.0015198026,-0.0051131677,0.017073646,4.714385,-7.3595505,-1.9774909,-0.0072295126,-0.019461814,0.011197133
1.5769231,-9.376416,-5.8135376,-0.03435761,-0.00039777556,-0.0257668,-0.003167003,-1.6108735,5.2949758,8.242536,0.0015736234,-0.011101923,0.006681083,8.213025,-1.3186282,-0.28128088,-0.0076284204,-0.0024467553,0.017686307,4.67904,-7.36292,-1.9836491,-0.006090067,-0.017343415,0.004590332
1.5961539,-9.417498,-5.828976,-0.043894798,0.00957153,-0.022482777,-0.0037730576,-1.6341939,5.2659135,8.245155,-0.009964602,-0.004120472,0.00453519,8.169249,-1.2990247,-0.2989158,-0.011514793,-0.014346029,0.0055505903,4.654985,-7.366976,-1.9536994,-0.01190985,-0.018183239,0.017550878
